,description,edam_topics,help,id,inputs,name,outputs
712,for Trinity assembly,,         Trinity  assembles transcript sequences from Illumina RNA Seq data          This tool produces a file containing correspondance between gene ids and transcript ids based on the name of transcripts assembled by Trinity,trinity_gene_to_trans_map,fasta,Generate gene to transcript map,tabular
713,using a Trinity assembly,,  Trinity  assembles transcript sequences from Illumina RNA Seq data  This tool performs differential expression analyses on a transcriptome assembled with Trinity,trinity_run_de_analysis,tabular,Differential expression analysis,
714,for transcript quantification,,  Trinity  assembles transcript sequences from Illumina RNA Seq data  This tool performs some Quality Checks on a RNASeq experiment  analysing the abundance estimation for different samples using a transcriptome assembled with Trinity,trinity_samples_qccheck,tabular,RNASeq samples quality check,
715,de novo assembly of RNA-Seq data,, Trinity  assembles transcript sequences from Illumina RNA Seq data   ,trinity,"fasta,fastqsanger,bam,fasta",Trinity,fasta
716,,,Trinotate  is a comprehensive annotation suite designed for automatic functional annotation of transcriptomes  particularly de novo assembled transcriptomes  from model or non model organisms  Trinotate makes use of a number of different well referenced methods for functional annotation including homology search to known sequence data  BLAST  SwissProt   protein domain identification  HMMER PFAM   protein signal peptide and transmembrane domain prediction  signalP tmHMM   and leveraging various annotation databases  eggNOG GO Kegg databases ,trinotate,"fasta,tabular,txt,sqlite",Trinotate,"tabular,sqlite"
717,,, T distributed Stochastic Neighbor Embedding implementation by Van der Maaten  see   com lvdmaaten bhtsne   for more information on the original implementation ,tsne,tabular,rtsne,pdf
718,BLAST-like sequence alignment tool,,          BLAT      BLAT is a bioinformatics software a tool which performs rapid mRNA DNA and cross species protein alignments    blat  version  v340   Standalone blat sequence search command line tool,ucsc_blat,"fasta, twobit,txt",UCSC BLAT Alignment Tool,psl
719,Extract UMI from fastq files,, umi tools dedup   Deduplicate reads based on their UMI                                                         Purpose          The purpose of this command is to deduplicate BAM files based on the first mapping co ordinate and the UMI attached to the read  It is assumed that the FASTQ files were processed with extract umi,umi_tools_dedup,"sam,bam,tabular",UMI-tools deduplicate,bam
720,Extract UMI from fastq files,,   UMI tools extract py   Extract UMI from fastq                                                Purpose          Extract UMI barcode from a read and add it to the read name  leaving any sample barcode in place,umi_tools_extract,"fastq,fastq.gz",UMI-tools extract,txt
721,Extract UMI from fastq files,, umi tools group   Group reads based on their UMI                                                   Purpose          The purpose of this command is to identify groups of reads based on their genomic coordinate and UMI  It is assumed that the FASTQ files were processed with umi tools extract before mapping and thus the UMI is the last word of the read name,umi_tools_group,"sam,bam,tabular",UMI-tools group,"bam,tabular"
722,,,    Unicycler    Unicycler is a hybrid assembly pipeline for bacterial genomes  It uses both Illumina reads and long reads  PacBio or Nanopore  to produce complete and accurate assemblies,unicycler,"fastqsanger,fastqsanger.gz,fastqsanger,fastqsanger.gz,fasta,fasta",Create assemblies with Unicycler,"txt,fasta"
723,to detect mis-assemblies in metagenomic assemblies,,VALET is a de novo pipeline for detecting all types of mis assemblies in metagenomic data sets ,valet,"fasta,fastq,tabular,txt,gff,gtf",VALET,pdf
724,Automatically optimize Velvet assemblies,,   Velvet Optimiser Overview          Velvet  is a de novo genomic assembler specially designed for short read sequencing technologies  such as Solexa or 454  developed by Daniel Zerbino and Ewan Birney at the European Bioinformatics Institute  EMBL EBI   near Cambridge  in the United Kingdom         Velvet currently takes in short read sequences  removes errors then produces high quality unique contigs,velvetoptimiser,"fastqsanger,fasta,bam",VelvetOptimiser,"fasta,tabular"
725,,,Pairwise alignments of all sequences ,vsearch_alignment,fasta,VSearch alignment,fasta
726,,,Sequence chimera detection based on a different scoring functions ,vsearch_chimera_detection,fasta,VSearch chimera detection,"fasta,tabular"
727,,,vsearch implements a single pass  greedy star clustering algorithm  similar to the algorithms implemented in usearch  DNAclust and sumaclust for example ,vsearch_clustering,fasta,VSearch clustering,"fasta,tabular"
728,,,Merge strictly identical sequences contained in filename  Identical sequences are defined as having the same length and the same string of nucleotides  case insensitive  T and U are considered the same ,vsearch_dereplication,fasta,VSearch dereplication,fasta
729,,,An input sequence can be composed of lower  or uppercase nucleotides  Lowercase nucleotides are silently set to uppercase before masking  unless the   qmask soft option is used,vsearch_masking,fasta,VSearch masking,fasta
730,,,Sequence search based on vsearch ,vsearch_search,fasta,VSearch search,"fasta,tabular"
731,,,Sequence shuffling to obtain new random sequences ,vsearch_shuffling,fasta,VSearch shuffling,fasta
732,,,Fasta entries are sorted by decreasing abundance    sortbysize  or sequence length    sort  bylength   To obtain a stable sorting order  ties are sorted by decreasing abundance and label increasing alpha numerical order    sortbylength   or just by label increasing alpha numerical order    sortbysize ,vsearch_sorting,fasta,VSearch sorting,fasta
733,,, HELP        Supported location types                                                               current location  ip adress      paris                     city name     muc                       airport code  3 letters       stackoverflow com        domain name     94107                     area codes  us only    Special locations                               moon                      Moon phase  add   US or   France for these cities      moon 1999 Oct 02          Moon phase on a particular date          wrapped by Aarif Mohamed Nazeer Batcha and Jochen Bick           ,simple_weather,,SimpleWeather,html
734,generator for fasta (eg Clustal alignments),,   Note    This tool uses Weblogo3  in Galaxy to generate a sequence logo  The input file must be a fasta file in your current history,rgweblogo3,fasta,Sequence Logo,pdf
735,compute xpath expressions on XML data,,Query XML files with XPath expressions ,xpath,xml,XPath,xml
736,BAM datasets and perform other transformations,,    What is does    BAMTools is a collection of utilities for manipulation on BAM files  It is based on BAMtools suite of tools by Derek Barnett  ,bamtools,"bam,fasta","Convert, Merge, Randomize",txt
737,BAM datasets on a variety of attributes,,    What is does    BAMTools filter is a very powerful utility to perform complex filtering of BAM files  It is based on BAMtools suite of tools by Derek Barnett  ,bamFilter,bam,Filter,"txt,bam"
738,BAM datasets on variety of attributes,,   What is does    BAMTools split is a utility for splitting BAM files  It is based on BAMtools suite of tools by Derek Barnett  ,bamtools_split,bam,Split,txt
739,,,   What is does    BAMTools split is a utility for splitting BAM files  It is based on BAMtools suite of tools by Derek Barnett  ,bamtools_split_mapped,bam,Split BAM by Mapped,bam
740,,,   What is does    BAMTools split is a utility for splitting BAM files  It is based on BAMtools suite of tools by Derek Barnett  ,bamtools_split_paired,bam,Split BAM by Paired/Single End,bam
741,into dataset list collection,,   What is does    BAMTools split is a utility for splitting BAM files  It is based on BAMtools suite of tools by Derek Barnett  ,bamtools_split_ref,bam,Split BAM by Reference,
742,into dataset list collection,,   What is does    BAMTools split is a utility for splitting BAM files  It is based on BAMtools suite of tools by Derek Barnett  ,bamtools_split_tag,bam,Split BAM by Tag,
743,"
        assign taxonomic labels to sequencing reads
    ",,Kraken is a taxonomic sequence classifier that assigns taxonomic labels to short DNA reads  It does this by examining the k mers within a read and querying a database with those k mers,kraken,"fasta,fastq",Kraken,tabular
744,filter classification by confidence score,,At present  we have not yet developed a confidence score with a solid probabilistic interpretation for Kraken  However  we have developed a simple scoring scheme that has yielded good results for us  and we ve made that available in the kraken filter script,kraken-filter,tabular,Kraken-filter,tabular
