,description,edam_topics,help,id,inputs,name,outputs
838,converter,,This tool converts FASTA formatted sequences to TAB delimited format ,fasta2tab,fasta,FASTA-to-Tabular,tabular
839,by sliding window,,This tool allows you to trim the ends of reads based upon the aggregate value of quality scores found within a sliding window  a sliding window of size 1 is equivalent to  simple  trimming of the ends ,fastq_quality_trimmer,"fastqsanger,fastqcssanger,fastqsanger.gz,fastqcssanger.gz,fastqsanger.bz2,fastqcssanger.bz2",FASTQ Quality Trimmer,
840,extracts sequences and quality scores from FASTQSOLEXA data,,This tool extracts sequences and quality scores from FASTQ data   Solexa variant    producing a FASTA dataset and a QUAL dataset ,fastqsolexa_to_fasta_qual,fastqsolexa,FASTQSOLEXA-to-FASTA-QUAL,"fasta,qualsolexa"
841,,,This tool finds the coverage of intervals in the first dataset on intervals in the second dataset  The coverage and count are appended as 4 new columns in the resulting dataset ,featureCoverage1,interval,Feature coverage,interval
842,for using PC and LDA,,This tool consists of a module to generate a matrix to be used for running the Linear Discriminant Analysis as described in Carrel et al   2006  PMID  17009873 ,generate_matrix_for_pca_and_lda1,tabular,Generate A Matrix,tabular
843, for 3-way alignments,,This tool estimates the insertion and deletion rates for alignments in a window of specified size  Rates are computed over the total adjusted lengths  adjusted by disregarding masked bases  of all the alignments blocks from the indel file that fall within that window          ,indelRates_3way,"tabular,interval",Estimate Indel Rates,tabular
844, from pairwise alignments,,This tool estimates the number of indels for every alignment block of the MAF file  ,getIndels_2way,maf,Fetch Indels,tabular
845,Multiple Alignment Viewer,,GMAJ is an interactive viewer for MAF alignments  with support for optional annotation data   In addition to browsing the alignments  you can select and export them according to a variety of criteria and send the output back to your Galaxy history ,gmaj_1,"maf,bed,gff",GMAJ,gmaj.zip
846,spliced aligner,,,hisat,"fasta,fastq,gtf",HISAT,bam
847,of a numeric column,,This tool computes a histogram of the numerical values in a column of a dataset ,histogram_rpy,tabular,Histogram,pdf
848, from 3-way alignments,,This tool consists of the first module from the computational pipeline to identify indels as described in Kvikstad et al   2007  Note that the generated output does not include subsequent filtering steps ,indels_3way,maf,Fetch Indels,tabular
849, ,,This tool uses functions from  kernlab  library from R statistical package to perform Kernel Canonical Correlation Analysis  kCCA  on the input data  ,kcca1,tabular,Kernel Canonical Correlation Analysis,input
850, ,,This tool uses functions from  kernlab  library from R statistical package to perform Kernel Principal Component Analysis  kPCA  on the input data  It outputs two files  one containing the summary statistics of the performed kPCA  and the other containing a scatterplot matrix of rotated values reported by kPCA    ,kpca1,tabular,Kernel Principal Component Analysis,"input,pdf"
851, map short reads against reference sequence,,     here           ,lastz_wrapper_2,fasta,Lastz,tabular
852, map short paired reads against reference sequence,,     here           ,lastz_paired_reads_wrapper,"fasta,qual454",Lastz paired reads,sam
853,Linear Discriminant Analysis,,This tool consists of the module to perform the Linear Discriminant Analysis as described in Carrel et al   2006  PMID  17009873 ,lda_analy1,tabular,Perform LDA,txt
854, ,,This tool uses the  lm  function from R statistical package to perform linear regression on the input data  It outputs two files  one containing the summary statistics of the performed regression  and the other containing diagnostic plots to check whether model assumptions are satisfied    ,LinearRegression1,tabular,Perform Linear Regression,"input,pdf"
855, ,,This tool uses the    glm    function from R statistical package to perform logistic regression on the input data  It outputs one file containing the summary statistics of the performed regression  Also  it calculates VIF Variance Inflation Factor  with    vif    function from library  car  in R ,LogisticRegression,tabular,Perform Logistic Regression with vif,input
856,Model-based Analysis of ChIP-Seq,,This tool allows ChIP seq peak calling using MACS ,peakcalling_macs,"elandmulti,bed,sam,bam,eland,elandmulti",MACS,"bed,interval,wig,html"
857, from MAF file,,This tool takes a MAF file as input and masks CpG sites in every alignment block of the MAF file  ,cpgFilter,maf,Mask CpG/non-CpG sites,maf
858, as UCSC custom track,,This tool turns mapping data generated by short read mappers into a format that can be displayed in the UCSC genome browser as a custom track  ,mapToUCSC,tabular,Format mapping data,customtrack
859," compare short reads against htgs, nt, and wgs databases",,This tool runs   megablast   function of BLAST  blastn tool   a high performance nucleotide local aligner developed by Webb Miller and colleagues ,megablast_wrapper,fasta,Megablast,tabular
860,,,This tool processes the XML output of any NCBI blast tool  if you run your own blast jobs  the XML output can be generated with    m 7   option  ,megablast_xml_parser,blastxml,Parse blast XML output,tabular
861,together,,This tool merges columns together  Any number of valid columns can be merged in any order ,mergeCols1,tabular,Merge Columns,tabular
862, and causal mutational mechanisms from previously identified orthologous microsatellite sets,,This tool uses raw orthologous microsatellite clusters  identified by the tool  Extract orthologous microsatellites   to identify microsatellite births and deaths along individual lineages of a phylogenetic tree ,microsatellite_birthdeath,"maf,txt",Identify microsatellite births and deaths,txt
863, from pair-wise alignments,,This tool uses a modified version of SPUTNIK to fetch microsatellite repeats from the input fasta sequences and extracts orthologous repeats from the sputnik output  The modified version allows detection of mononucleotide microsatellites  More information on SPUTNIK can be found on this website   The modified version is available here  ,microsats_align1,fasta,Extract Orthologous Microsatellites,tabular
864,by specified attributes,,This tool computes microsatellite mutability for the orthologous microsatellites fetched from   Extract Orthologous Microsatellites from pair wise alignments  tool ,microsats_mutability1,"tabular,interval",Estimate microsatellite mutability,tabular
865,- Maximal Information-based Nonparametric Exploration,,Applies the Maximal Information based Nonparametric Exploration strategy to an input dataset ,maximal_information_based_nonparametric_exploration,csv,MINE,"csv,txt"
866, for multiple (>2) species alignments,,This tool finds ortholgous microsatellite blocks between aligned species         ,multispecies_orthologous_microsats,maf,Extract orthologous microsatellites,txt
867,with SNPs,,,mutate_snp_codon_1,interval,Mutate Codons,interval
868, ,,This tool computes the Partial R squared for all possible variable subsets using the following formula ,partialRsq,tabular,Compute partial R square,input
869,between any two numeric columns,,,Pearson_and_apos_Correlation1,txt,Pearson and apos Correlation,txt
870,Convert from pgSnp to gd_snp,,This tool converts a pgSnp dataset to gd snp format  either starting a new dataset or appending to an old one   When appending  if any new SNPs appear only in the pgSnp file they can either be skipped entirely  or backfilled with   1   meaning  unknown   for previous individuals groups in the input gd snp dataset  If any new SNPs are being added  either by creating a new table or by backfilling   then an extra column with the reference allele must be supplied in the pgSnp dataset  as shown in the example below ,pgSnp2gd_snp,"tab,gd_snp",pgSnp to gd_snp,gd_snp
871,condenses pileup format into ranges of bases,,,pileup_interval,tabular,Pileup-to-Interval,tabular
872,on coverage and SNPs,,Allows one to find sequence variants and or sites covered by a specified number of reads with bases above a set quality threshold  The tool works on six and ten column pileup formats produced with  samtools pileup  command  However  it also allows you to specify columns in the input file manually  The tool assumes the following ,pileup_parser,pileup,Filter pileup,tabular
873,"on ""Perform LDA"" output",,This tool generates a Receiver Operating Characteristic  ROC  plot that shows LDA classification success rates for different values of the tuning parameter tau as Figure 3 in Carrel et al   2006  PMID  17009873  ,plot_for_lda_output1,txt,Draw ROC plot,pdf
874, ,,This tool performs Principal Component Analysis on the given numeric input data using functions from R statistical package    princomp  function  for Eigenvector based solution  and  prcomp  function  for Singular value decomposition based solution   It outputs two files  one containing the summary statistics of PCA  and the other containing biplots of the observations and principal components    ,pca1,tabular,Principal Component Analysis,"input,pdf"
